# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Apr 12 22:59:24 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN sy_mnum:        Number of Moons
# COLUMN cb_flag:        Circumbinary Flag
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_massj:       Planet Mass [Jupiter Mass]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN glat:           Galactic Latitude [deg]
# COLUMN glon:           Galactic Longitude [deg]
# COLUMN sy_dist:        Distance [pc]
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,discoverymethod,disc_year,disc_facility,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_masse,pl_massj,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_refname,st_spectype,st_teff,st_rad,st_mass,st_age,rastr,ra,decstr,dec,glat,glon,sy_dist
Kepler-265 d,Kepler-265,0,1,4,0,0,Transit,2014,Kepler,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,43.13121470000,0.2309000000,2.39000000,0.21322189,,,0.000000,,,0,22.2100,9.1300,-7.6700,0,554.00,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5839.00,1.067000,0.881000,,19h22m02.51s,290.5104788,+41d14m41.07s,41.2447430,12.21177,73.25046,1280.25000000
Kepler-265 d,Kepler-265,1,1,4,0,0,Transit,2014,Kepler,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,43.13061700000,0.2360000000,2.49000000,0.22200000,,,,,,,,,,,,,,,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5835.00,1.103000,,,19h22m02.51s,290.5104788,+41d14m41.07s,41.2447430,12.21177,73.25046,1280.25000000
Kepler-265 d,Kepler-265,0,1,4,0,0,Transit,2014,Kepler,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,43.13080820000,0.2444000000,2.20000000,0.19627119,,,0.000000,,,0,22.7900,28.2400,-6.6200,0,557.00,,,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,6299.00,0.983000,1.045000,,19h22m02.51s,290.5104788,+41d14m41.07s,41.2447430,12.21177,73.25046,1280.25000000
Kepler-265 d,Kepler-265,0,1,4,0,0,Transit,2014,Kepler,0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,43.13121470000,,,,,,,,,0,,,,0,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5963.00,0.942897,1.090000,,19h22m02.51s,290.5104788,+41d14m41.07s,41.2447430,12.21177,73.25046,1280.25000000
Kepler-265 d,Kepler-265,0,1,4,0,0,Transit,2014,Kepler,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,2.17900000,0.19439736,,,,,,,18.9410,1.7140,-1.5460,0,,,,,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,5871.00,0.973000,,,19h22m02.51s,290.5104788,+41d14m41.07s,41.2447430,12.21177,73.25046,1280.25000000
Kepler-265 d,Kepler-265,0,1,4,0,0,Transit,2014,Kepler,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,43.13080820000,,2.23000000,0.19894727,,,,,,,,,,,,,,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5883.00,1.030000,0.980000,5.2500,19h22m02.51s,290.5104788,+41d14m41.07s,41.2447430,12.21177,73.25046,1280.25000000
Kepler-265 e,Kepler-265,0,1,4,0,0,Transit,2014,Kepler,0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,67.83216380000,,,,,,,,,0,,,,0,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5963.00,0.942897,1.090000,,19h22m02.51s,290.5104788,+41d14m41.07s,41.2447430,12.21177,73.25046,1280.25000000
Kepler-265 e,Kepler-265,0,1,4,0,0,Transit,2014,Kepler,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,67.83183090000,0.3305000000,2.35000000,0.20965332,,,0.000000,,,0,12.4600,15.4500,-3.6200,0,479.00,,,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,6299.00,0.983000,1.045000,,19h22m02.51s,290.5104788,+41d14m41.07s,41.2447430,12.21177,73.25046,1280.25000000
Kepler-265 e,Kepler-265,0,1,4,0,0,Transit,2014,Kepler,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,2.18400000,0.19484343,,,,,,,10.3540,0.9370,-0.8450,0,,,,,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,5871.00,0.973000,,,19h22m02.51s,290.5104788,+41d14m41.07s,41.2447430,12.21177,73.25046,1280.25000000
Kepler-265 e,Kepler-265,0,1,4,0,0,Transit,2014,Kepler,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,67.83183962750,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5963.00,0.942897,1.090000,,19h22m02.51s,290.5104788,+41d14m41.07s,41.2447430,12.21177,73.25046,1280.25000000
Kepler-265 e,Kepler-265,0,1,4,0,0,Transit,2014,Kepler,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,67.82990000000,0.3410000000,2.51000000,0.22392759,,,0.000000,,,0,,,,0,493.00,,,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,6315.00,1.070000,1.150000,0.2800,19h22m02.51s,290.5104788,+41d14m41.07s,41.2447430,12.21177,73.25046,1280.25000000
Kepler-265 e,Kepler-265,1,1,4,0,0,Transit,2014,Kepler,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,67.83102400000,0.3190000000,2.59000000,0.23100000,,,,,,,,,,,,,,,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5835.00,1.103000,,,19h22m02.51s,290.5104788,+41d14m41.07s,41.2447430,12.21177,73.25046,1280.25000000
Kepler-265 e,Kepler-265,0,1,4,0,0,Transit,2014,Kepler,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,67.83216380000,0.3123000000,2.39000000,0.21322189,,,0.000000,,,0,12.1400,4.9900,-4.1900,0,476.00,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5839.00,1.067000,0.881000,,19h22m02.51s,290.5104788,+41d14m41.07s,41.2447430,12.21177,73.25046,1280.25000000
Kepler-265 e,Kepler-265,0,1,4,0,0,Transit,2014,Kepler,0,<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>,67.83183090000,0.3223700000,2.26000000,0.20162404,,,,,,,9.2000,1.0000,-1.0000,0,,,,,<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>,,5871.00,0.945000,0.970000,2.8200,19h22m02.51s,290.5104788,+41d14m41.07s,41.2447430,12.21177,73.25046,1280.25000000
Kepler-265 e,Kepler-265,0,1,4,0,0,Transit,2014,Kepler,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,67.83183090000,0.3305000000,2.35000000,0.20965332,,,0.000000,,,0,12.4600,15.4500,-3.6200,0,479.00,,,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,6299.00,0.983000,1.045000,,19h22m02.51s,290.5104788,+41d14m41.07s,41.2447430,12.21177,73.25046,1280.25000000
Kepler-265 e,Kepler-265,0,1,4,0,0,Transit,2014,Kepler,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,67.83183090000,,2.46000000,0.21946650,,,,,,,,,,,,,,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5883.00,1.030000,0.980000,5.2500,19h22m02.51s,290.5104788,+41d14m41.07s,41.2447430,12.21177,73.25046,1280.25000000
Kepler-265 e,Kepler-265,0,1,4,0,0,Transit,2014,Kepler,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,67.83183090000,0.3305000000,2.35000000,0.20965332,,,0.000000,,,0,12.4600,15.4500,-3.6200,0,479.00,,,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,6299.00,0.983000,1.045000,,19h22m02.51s,290.5104788,+41d14m41.07s,41.2447430,12.21177,73.25046,1280.25000000
Kepler-265 e,Kepler-265,0,1,4,0,0,Transit,2014,Kepler,0,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,67.83266255000,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5963.00,0.942897,1.090000,,19h22m02.51s,290.5104788,+41d14m41.07s,41.2447430,12.21177,73.25046,1280.25000000
Kepler-266 b,Kepler-266,0,1,2,0,0,Transit,2014,Kepler,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,2.58400000,0.23052904,,,,,,,230.4030,22.3510,-20.0300,0,,,,,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,5535.00,1.121000,,,19h37m56.25s,294.4843821,+44d10m00.97s,44.1669355,10.89836,77.24742,1370.79000000
Kepler-266 b,Kepler-266,0,1,2,0,0,Transit,2014,Kepler,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,6.61840000000,0.0700000000,2.45000000,0.21857474,,,0.000000,,,0,,,,0,950.00,,,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,5634.00,1.020000,1.060000,,19h37m56.25s,294.4843821,+44d10m00.97s,44.1669355,10.89836,77.24742,1370.79000000
Kepler-266 b,Kepler-266,0,1,2,0,0,Transit,2014,Kepler,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,6.61834191000,0.0702000000,2.51000000,0.22392759,,,0.000000,,,0,226.6500,304.0000,-69.8600,0,990.00,,,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,5888.00,1.019000,1.053000,,19h37m56.25s,294.4843821,+44d10m00.97s,44.1669355,10.89836,77.24742,1370.79000000
Kepler-266 b,Kepler-266,0,1,2,0,0,Transit,2014,Kepler,0,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,6.61833608000,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5510.00,1.112150,0.970000,,19h37m56.25s,294.4843821,+44d10m00.97s,44.1669355,10.89836,77.24742,1370.79000000
Kepler-266 b,Kepler-266,0,1,2,0,0,Transit,2014,Kepler,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,6.61834191000,,2.21000000,0.19716299,,,,,,,,,,,,,,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5516.00,0.880000,0.910000,4.7900,19h37m56.25s,294.4843821,+44d10m00.97s,44.1669355,10.89836,77.24742,1370.79000000
Kepler-266 b,Kepler-266,0,1,2,0,0,Transit,2014,Kepler,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,6.61836309000,0.0678000000,2.98000000,0.26585825,,,0.000000,,,0,304.6500,134.5100,-128.1000,0,1066.00,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5529.00,1.294000,0.947000,,19h37m56.25s,294.4843821,+44d10m00.97s,44.1669355,10.89836,77.24742,1370.79000000
Kepler-266 b,Kepler-266,0,1,2,0,0,Transit,2014,Kepler,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,6.61834191000,0.0702000000,2.51000000,0.22392759,,,0.000000,,,0,226.6500,304.0000,-69.8600,0,990.00,,,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,5888.00,1.019000,1.053000,,19h37m56.25s,294.4843821,+44d10m00.97s,44.1669355,10.89836,77.24742,1370.79000000
Kepler-266 b,Kepler-266,1,1,2,0,0,Transit,2014,Kepler,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,6.61833000000,0.0710000000,2.48000000,0.22100000,,,,,,,,,,,,,,,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5885.00,1.028000,,,19h37m56.25s,294.4843821,+44d10m00.97s,44.1669355,10.89836,77.24742,1370.79000000
Kepler-266 b,Kepler-266,0,1,2,0,0,Transit,2014,Kepler,0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,6.61836309000,,,,,,,,,0,,,,0,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5510.00,1.112150,0.970000,,19h37m56.25s,294.4843821,+44d10m00.97s,44.1669355,10.89836,77.24742,1370.79000000
Kepler-266 b,Kepler-266,0,1,2,0,0,Transit,2014,Kepler,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,6.61834191000,0.0702000000,2.51000000,0.22392759,,,0.000000,,,0,226.6500,304.0000,-69.8600,0,990.00,,,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,5888.00,1.019000,1.053000,,19h37m56.25s,294.4843821,+44d10m00.97s,44.1669355,10.89836,77.24742,1370.79000000
Kepler-266 b,Kepler-266,0,1,2,0,0,Transit,2014,Kepler,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,6.61840925610,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5510.00,1.112150,0.970000,,19h37m56.25s,294.4843821,+44d10m00.97s,44.1669355,10.89836,77.24742,1370.79000000
Kepler-266 c,Kepler-266,0,1,2,0,0,Transit,2014,Kepler,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,107.72157440000,0.4510000000,3.83000000,0.34169030,,,0.000000,,,0,5.4900,7.3700,-1.6900,0,390.00,,,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,5888.00,1.019000,1.053000,,19h37m56.25s,294.4843821,+44d10m00.97s,44.1669355,10.89836,77.24742,1370.79000000
Kepler-266 c,Kepler-266,1,1,2,0,0,Transit,2014,Kepler,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,107.72360100000,0.4570000000,3.89000000,0.34700000,,,,,,,,,,,,,,,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5885.00,1.028000,,,19h37m56.25s,294.4843821,+44d10m00.97s,44.1669355,10.89836,77.24742,1370.79000000
Kepler-266 c,Kepler-266,0,1,2,0,0,Transit,2014,Kepler,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,107.72157440000,0.4510000000,3.83000000,0.34169030,,,0.000000,,,0,5.4900,7.3700,-1.6900,0,390.00,,,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,5888.00,1.019000,1.053000,,19h37m56.25s,294.4843821,+44d10m00.97s,44.1669355,10.89836,77.24742,1370.79000000
Kepler-266 c,Kepler-266,0,1,2,0,0,Transit,2014,Kepler,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,4.11700000,0.36729414,,,,,,,5.5920,0.5420,-0.4860,0,,,,,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,5535.00,1.121000,,,19h37m56.25s,294.4843821,+44d10m00.97s,44.1669355,10.89836,77.24742,1370.79000000
Kepler-266 c,Kepler-266,0,1,2,0,0,Transit,2014,Kepler,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,107.72157440000,,3.24000000,0.28905344,,,,,,,,,,,,,,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5516.00,0.880000,0.910000,4.7900,19h37m56.25s,294.4843821,+44d10m00.97s,44.1669355,10.89836,77.24742,1370.79000000
Kepler-266 c,Kepler-266,0,1,2,0,0,Transit,2014,Kepler,0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,107.72140920000,,,,,,,,,0,,,,0,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5510.00,1.112150,0.970000,,19h37m56.25s,294.4843821,+44d10m00.97s,44.1669355,10.89836,77.24742,1370.79000000
Kepler-266 c,Kepler-266,0,1,2,0,0,Transit,2014,Kepler,0,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,107.72155986000,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5510.00,1.112150,0.970000,,19h37m56.25s,294.4843821,+44d10m00.97s,44.1669355,10.89836,77.24742,1370.79000000
Kepler-266 c,Kepler-266,0,1,2,0,0,Transit,2014,Kepler,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,107.72157440000,0.4510000000,3.83000000,0.34169030,,,0.000000,,,0,5.4900,7.3700,-1.6900,0,390.00,,,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,5888.00,1.019000,1.053000,,19h37m56.25s,294.4843821,+44d10m00.97s,44.1669355,10.89836,77.24742,1370.79000000
Kepler-266 c,Kepler-266,0,1,2,0,0,Transit,2014,Kepler,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,107.72140920000,0.4352000000,4.75000000,0.42376735,,,0.000000,,,0,7.3900,3.2700,-3.1100,0,421.00,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5529.00,1.294000,0.947000,,19h37m56.25s,294.4843821,+44d10m00.97s,44.1669355,10.89836,77.24742,1370.79000000
Kepler-266 c,Kepler-266,0,1,2,0,0,Transit,2014,Kepler,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,107.72322181100,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5510.00,1.112150,0.970000,,19h37m56.25s,294.4843821,+44d10m00.97s,44.1669355,10.89836,77.24742,1370.79000000
